timestamp,Th_ENB1,Delay_ENB1,Loss_ENB1,UE_ENB1,RSRP_ENB1,SINR_ENB1,Load_ENB1,Th_ENB2,Delay_ENB2,Loss_ENB2,UE_ENB2,RSRP_ENB2,SINR_ENB2,Load_ENB2,Th_ENB3,Delay_ENB3,Loss_ENB3,UE_ENB3,RSRP_ENB3,SINR_ENB3,Load_ENB3,Th_ENB4,Delay_ENB4,Loss_ENB4,UE_ENB4,RSRP_ENB4,SINR_ENB4,Load_ENB4,Th_ENB5,Delay_ENB5,Loss_ENB5,UE_ENB5,RSRP_ENB5,SINR_ENB5,Load_ENB5,Th_ENB6,Delay_ENB6,Loss_ENB6,UE_ENB6,RSRP_ENB6,SINR_ENB6,Load_ENB6
66,150.622,25.0544,0.00488817,300.697,-90.1441,29.9536,0.654175,159.581,26.988,0.00789014,320.831,-88.2627,30,0.675078,155.262,25.9791,0.00563427,311.832,-91.9822,27.9226,0.620006,158.359,27.8305,0.0087747,331.228,-87.0242,30,0.699328,129.582,36.6566,0.0132272,316.19,-91.27,19.9721,0.88778,156.586,27.1415,0.00674198,311.843,-89.1818,30,0.674948
67,150.423,25.1925,0.00506954,299.038,-90.0378,30,0.645731,160.245,27.1925,0.00719011,321.17,-87.7553,30,0.684601,155.043,26.1909,0.00625731,308.647,-92.0139,28.0655,0.617473,158.281,28.0666,0.0086627,330.26,-86.837,30,0.695121,129.512,36.7332,0.0137078,316.268,-90.9194,19.7856,0.881185,156.696,27.0915,0.0065954,309.715,-89.2825,29.9943,0.671624
68,149.237,24.9156,0.00489784,301.678,-89.704,29.8635,0.65261,159.743,26.957,0.00775426,321.674,-87.7294,30,0.678571,155.575,25.9004,0.00606407,309.434,-91.906,27.9221,0.616916,158.836,27.8407,0.00900596,328.883,-87.2766,30,0.696752,131.228,36.7033,0.0137321,317.68,-91.038,19.893,0.883135,156.518,26.913,0.00685305,311.576,-88.7321,30,0.669194
69,150.561,24.9905,0.00499754,298.819,-89.9453,29.9058,0.648316,160.71,26.8828,0.00707116,318.276,-87.7355,30,0.679094,155.622,26.1343,0.00583219,310.774,-91.8373,28.0464,0.616516,158.752,28.0156,0.00878247,329.701,-87.2775,30,0.702655,129.494,36.757,0.0133041,315.572,-90.7162,19.7869,0.88101,155.608,26.8922,0.00650147,310.917,-88.7199,29.9173,0.67163
70,150.484,25.1394,0.00492263,299.212,-90.1048,30,0.653168,159.363,26.9484,0.00790194,321.227,-87.7091,30,0.678932,155.181,26.0644,0.00557846,310.178,-91.8744,27.9002,0.622806,158.168,28.1809,0.00854242,329.061,-86.9391,30,0.702144,131.012,36.6313,0.0132955,317.389,-91.0784,19.9989,0.886243,156.394,27.0857,0.00696172,311.684,-88.8832,30,0.673617
71,149.548,25.1228,0.00469524,299.381,-90.0986,30,0.653565,160.402,27.0908,0.00756207,321.788,-88.0022,30,0.67663,155.572,26.0938,0.00588436,308.101,-91.7966,27.8534,0.622037,158.941,27.9751,0.00873497,330.819,-86.8097,30,0.70467,129.598,36.7923,0.0135001,318.804,-91.1924,19.959,0.883495,155.793,26.8527,0.0073653,308.629,-89.1141,29.937,0.673714
72,150.345,25.1187,0.00475047,300.499,-89.957,30,0.654061,159.024,27.0696,0.00705184,320.195,-88.1274,30,0.67853,155.243,25.9336,0.0062327,309.618,-92.259,28.0851,0.617858,157.866,28.0742,0.00883246,328.226,-87.0756,30,0.701417,130.837,36.8433,0.0129806,317.027,-90.8494,19.7494,0.880747,155.553,26.9728,0.00748037,308.27,-88.9888,29.9038,0.674707
73,149.227,24.9614,0.00523788,300.818,-90.0464,29.954,0.648976,159.529,26.8821,0.00748304,319.074,-88.1275,30,0.684685,155.207,25.8308,0.00557558,311.806,-92.1216,27.8776,0.62099,158.247,28.0594,0.0087674,328.06,-86.721,30,0.70176,130.908,36.8343,0.0130945,316.438,-90.9414,19.9789,0.887436,155.212,26.8619,0.00744474,310.946,-88.7702,29.9108,0.670876
74,150.402,25.072,0.00490815,298.062,-89.9502,29.9259,0.649503,160.915,26.9596,0.0078398,318.754,-87.8965,30,0.676019,154.017,25.9734,0.00559263,310.994,-91.7513,27.9802,0.617587,157.869,28.0894,0.00850905,330.358,-86.932,30,0.69742,130.923,36.6269,0.0129809,318.863,-90.8568,19.7231,0.880452,155.429,26.9083,0.00674756,308.25,-89.0246,30,0.671067
75,150.346,24.8325,0.00545149,301.354,-89.8169,30,0.654327,160.089,26.8801,0.00761678,320.972,-87.8572,30,0.675685,154.742,26.1683,0.00608445,310.153,-92.1387,27.9605,0.623953,158.333,28.115,0.00895435,330.521,-87.151,30,0.699276,130.38,36.8501,0.0137179,315.61,-90.8052,19.8067,0.882407,155.044,26.9204,0.00700263,308.225,-89.0053,30,0.666054
76,150.529,24.9639,0.00515517,299.041,-90.2043,29.8981,0.645705,159.371,27.0657,0.00788169,321.257,-87.8889,30,0.677892,154.62,25.9,0.00601501,310.142,-92.0859,27.9561,0.623286,158.579,27.9231,0.00941379,331.811,-87.104,30,0.700056,131.377,36.9409,0.0128842,316.925,-90.968,19.87,0.879907,156.718,27.0708,0.00733791,311.435,-88.851,29.9818,0.671105
77,149.321,25.0695,0.00467925,300.776,-90.1622,29.8853,0.646653,159.004,27.0875,0.0077324,320.06,-88.2032,30,0.675191,154.331,26.1563,0.00574154,309.417,-92.2368,27.9167,0.620192,158.216,27.8981,0.00855773,329.564,-87.1595,30,0.704599,130.727,36.8131,0.0131974,317.069,-90.9755,19.928,0.88499,155.343,27,0.00691196,311.482,-88.9211,30,0.666154
78,150.211,24.8469,0.00483721,298.571,-89.8848,29.9119,0.648919,160.791,26.8817,0.00750781,319.677,-88.2891,30,0.67569,154.949,26.0243,0.00612843,310.755,-92.148,27.853,0.622234,158.071,28.1344,0.00932139,331.373,-87.0089,30,0.702916,130.397,36.6637,0.0136366,318.884,-91.0202,19.7417,0.881846,156.607,27.1607,0.00670347,308.268,-88.7736,29.9668,0.670418
79,150.936,24.8266,0.00514832,298.296,-90.0747,30,0.649335,160.994,27.0236,0.00732116,318.88,-88.0897,30,0.675687,154.739,25.9857,0.00622274,310.627,-91.8747,27.8525,0.617177,158.323,27.9936,0.00850531,331.218,-86.8363,30,0.695665,152.533,25.0335,0.00578196,291.007,-90.8182,26.0054,0.596403,156.342,27.0482,0.00724225,308.68,-89.183,30,0.6725
80,150.816,25.1035,0.00509716,300.617,-89.7665,30,0.651324,159.313,26.9896,0.0077164,319.084,-88.1786,30,0.677415,154.43,25.9699,0.00640784,310.028,-92.1872,27.8731,0.621962,157.766,28.1287,0.00915951,331.185,-87.1368,30,0.697641,152.878,25.0545,0.00532451,289.078,-91.1854,26.0584,0.597187,156.191,26.9059,0.00716197,311.26,-88.8332,30,0.666877
81,149.177,25.0796,0.00486835,299.729,-90.2813,29.9279,0.645337,160.758,26.8974,0.00755734,318.156,-87.8999,30,0.683979,155.776,25.9301,0.00640096,311.985,-91.8048,28.1035,0.61749,158.153,27.8269,0.00859492,331.996,-87.104,30,0.703067,152.716,25.1991,0.0052415,288.161,-91.0533,25.889,0.595224,155.721,27.1135,0.00706618,309.251,-88.9074,29.9196,0.665144
82,150.529,25.0495,0.0052623,298.156,-89.7977,30,0.650634,160.249,27.1458,0.00758694,320.324,-87.7056,30,0.679423,155.415,25.9557,0.00572888,310.387,-91.7431,28.1287,0.618419,158.055,27.8847,0.00949563,331.924,-86.9103,30,0.702151,152.186,24.8213,0.00545476,290.699,-90.8935,25.9619,0.604417,155.335,27.0001,0.00719088,310.789,-88.9108,29.9326,0.666562
83,150.272,25.0397,0.00467936,300.821,-90.0269,30,0.653374,159.339,26.8077,0.0077791,320.439,-87.8802,30,0.683028,155.922,26.0144,0.0059885,309.608,-92.2078,28.0218,0.61777,158.843,28.0333,0.00909284,329.42,-87.2688,30,0.699233,151.169,25.0427,0.00588097,291.532,-90.9046,25.9134,0.60363,156.772,26.8787,0.00723743,309.146,-88.8184,30,0.6653
84,150.795,25.0491,0.00547338,299.86,-89.7916,29.8687,0.648353,159.134,27.1901,0.00781697,321.41,-87.7372,30,0.678856,154.142,25.8843,0.00572937,309.876,-92.1389,27.8803,0.616675,157.295,28.1892,0.00925929,331.871,-87.0362,30,0.702983,151.653,24.9198,0.00523251,288.519,-91.1461,25.9566,0.60174,155.125,26.8842,0.00730902,308.588,-89.0944,30,0.666549
85,149.165,24.9938,0.00480242,300.254,-89.8177,29.8911,0.650807,160.011,26.8576,0.007624,319.095,-88.0073,30,0.679596,154.613,26.129,0.00555698,309.674,-92.0249,28.0675,0.620743,158.334,28.1108,0.0093622,329.256,-86.9772,30,0.704895,152.779,24.9486,0.00519517,289.958,-90.855,25.9978,0.599832,156.676,26.9446,0.00735979,309.627,-89.1031,29.9862,0.672624
86,149.252,24.8786,0.00545144,298.702,-89.9594,30,0.649896,160.289,26.8919,0.00755266,319.489,-87.903,30,0.680709,154.371,25.9115,0.00571871,308.731,-91.8046,27.9357,0.624271,158.94,28.0285,0.008643,329.498,-86.8214,30,0.69587,152.114,25.138,0.00579593,288.7,-90.8963,25.9162,0.597182,156.748,26.8999,0.00676325,308.003,-88.7776,30,0.671273
87,150.501,24.8608,0.00495832,299.405,-90.2437,29.9958,0.654207,159.08,26.9166,0.00720754,318.953,-87.7549,30,0.679663,155.521,25.8618,0.00598727,309.72,-91.9419,28.1499,0.622694,157.796,28.131,0.00867071,328.122,-87.1773,30,0.700106,152.23,25.1642,0.00550985,290.005,-91.2699,25.8605,0.600512,155.876,27.1357,0.00666068,308.1,-89.0306,29.9212,0.665496
88,150.449,24.8446,0.00510832,299.124,-90.1959,29.9639,0.653014,159.784,27.1003,0.00712549,321.091,-88.1578,30,0.680658,155.858,25.9549,0.00556617,308.077,-91.8039,28.0074,0.622752,157.469,27.938,0.0085301,331.846,-86.8993,30,0.697655,152.223,25.0714,0.00531755,291.392,-90.7317,26.1155,0.602391,155.555,26.9126,0.00746336,308.041,-88.8704,30,0.671227
89,150.98,24.9248,0.00483997,298.316,-90.0343,29.9283,0.648434,160.669,27.1742,0.00718573,319.49,-87.7428,30,0.675924,154.326,26.0381,0.00565047,311.872,-92.032,28.0005,0.617467,157.942,28.0648,0.00925118,331.015,-86.9533,30,0.703174,152.514,24.8222,0.00500688,288.85,-90.9019,25.9734,0.599024,156.769,27.1582,0.00740918,309.256,-88.8854,29.9315,0.666906
90,149.369,24.9368,0.00492996,301.324,-90.2281,30,0.650315,159.576,26.9971,0.00729994,320.384,-88.0397,30,0.676166,155.093,26.161,0.00584396,310.932,-91.9048,28.1295,0.62321,158.133,28.0628,0.00939839,329.598,-87.1039,30,0.703266,152.602,24.8418,0.00557686,289.856,-91.2288,26.1442,0.597147,155.134,27.0379,0.00723887,308.13,-88.9048,30,0.666033
91,149.345,25.0272,0.00479636,301.753,-89.8088,30,0.647597,160.939,26.9725,0.00734752,318.201,-88.2683,30,0.679579,154.453,26.0456,0.00575286,310.311,-92.0845,28.0971,0.623207,157.955,27.9403,0.00886256,331.223,-87.1031,30,0.695847,151.933,24.9929,0.00584091,288.885,-91.0714,26.0925,0.603236,155.769,26.9836,0.00680329,311.73,-89.2288,30,0.671839
92,150.063,24.8131,0.0049756,299.631,-90.2033,30,0.654712,160.124,27.0859,0.00706845,319.671,-88.2302,30,0.684385,155.324,25.8307,0.00585467,310.203,-92.0581,28.1001,0.623147,158.224,27.9494,0.00875534,328.423,-87.0871,30,0.701758,152.316,24.828,0.00539526,288.727,-91.2059,26.0982,0.595419,155.838,26.8673,0.00737933,310.228,-89.1612,30,0.672315
93,150.916,24.8882,0.00538618,301.737,-89.7501,30,0.651298,159.806,27.101,0.00753129,320.71,-88.0429,30,0.683245,154.293,26.1332,0.0060403,311.379,-92.0412,27.9637,0.624151,157.502,28.1377,0.00898402,330.056,-87.1149,30,0.698252,151.079,24.9088,0.00500638,291.913,-90.7206,25.9685,0.602284,155.692,27.0684,0.00730543,311.787,-89.0599,30,0.667659
94,150.981,24.8103,0.00510353,300.638,-89.8872,29.8861,0.654385,159.362,27.0491,0.00722268,319.229,-87.9721,30,0.676602,154.342,25.9673,0.00625728,311.592,-92.2495,27.9679,0.616002,157.033,28.0647,0.00910245,328.652,-87.1597,30,0.703349,152.949,24.8542,0.00523148,291.474,-90.7441,25.9759,0.595506,155.079,27.0296,0.0068929,308.115,-88.95,29.8534,0.672874
95,149.613,24.8161,0.00508835,299.591,-89.7157,30,0.647752,160.419,26.9086,0.00790424,319.499,-87.9701,30,0.679261,155.665,26.1223,0.00572432,308.904,-91.8096,28.1291,0.615954,157.9,27.935,0.00937069,328.334,-87.1733,30,0.695513,151.985,24.9768,0.0053344,289.578,-90.982,25.8984,0.60072,156.611,27.1041,0.0066539,308.597,-89.1391,29.9583,0.669085
96,150.359,24.8227,0.00453467,299.568,-89.8817,29.908,0.651415,159.52,27.1544,0.00789569,319.189,-88.162,30,0.677405,155.345,26.1304,0.00617309,311.297,-92.0618,27.8969,0.62238,157.721,28.0685,0.00877064,328.325,-86.7045,30,0.704884,152.955,25.1175,0.00565942,290.311,-90.7803,25.9368,0.599677,156.239,26.9645,0.00692749,309.321,-88.9615,30,0.667015
97,150.869,25.0756,0.00532327,300.225,-89.8323,29.8549,0.653184,159.08,27.156,0.00799196,319.176,-88.1738,30,0.67753,155.731,25.8411,0.00562596,311.917,-91.8957,28.1041,0.618243,158.353,28.0377,0.00910315,330.73,-86.9548,30,0.697759,152.537,24.8905,0.00569235,288.933,-90.9248,26.0741,0.597187,155.12,26.8524,0.007106,311.398,-89.273,30,0.668413
98,149.957,25.1715,0.00483197,299.861,-90.2918,29.8745,0.647586,159.056,27.0526,0.0074264,320.193,-88.1952,30,0.681638,155.931,25.8202,0.00639038,310.308,-91.9616,28.0001,0.615694,157.18,28.0404,0.00884096,331.669,-87.056,30,0.702147,151.587,25.0102,0.00569783,291.601,-90.8247,26.0529,0.601796,156.892,26.9183,0.00650111,309.088,-89.1693,30,0.671337
99,150.187,24.8065,0.00522878,299.294,-89.901,30,0.648427,159.269,26.8378,0.00783152,321.674,-87.9101,30,0.67902,155.458,26.1119,0.00561822,308,-91.8727,27.957,0.617545,157.026,28.0161,0.00935115,331.831,-86.9606,30,0.695851,152.098,24.952,0.00560714,289.555,-91.1558,25.8785,0.598149,155.193,26.8708,0.00748734,309.776,-88.9809,30,0.674956
100,150.165,25.125,0.00482694,299.223,-90.0584,30,0.651822,159.63,26.8533,0.0076324,318.513,-87.9529,30,0.682006,155.507,26.1491,0.00599996,310.921,-91.9285,27.906,0.615257,157.569,27.9772,0.00911711,331.4,-87.1823,30,0.704635,151.216,24.9914,0.00558556,290.165,-91.2484,25.8671,0.596055,156.171,27.0177,0.00673374,310.551,-88.808,29.8625,0.669981
101,150.379,24.9009,0.00480777,300.455,-89.7612,30,0.650831,160.46,26.9459,0.00764097,319.865,-88.186,30,0.680565,154.717,26.1645,0.00552093,309.263,-92.2659,28.08,0.622021,157.663,28.0703,0.00889594,331.025,-87.0275,30,0.704347,151.502,24.8482,0.00558454,291.877,-91.0733,25.8686,0.598393,156.012,26.8648,0.0071581,311.991,-89.029,29.9564,0.669007
102,149.23,25.1533,0.00491483,299.549,-89.9042,29.9826,0.651482,159.123,27.1255,0.0079405,320.595,-87.7273,30,0.679774,155.204,26.0327,0.00590146,309.352,-92.2239,27.9675,0.616627,158.469,27.8835,0.00855857,330.209,-86.9429,30,0.70077,151.691,25.1212,0.00554028,288.317,-90.9605,26.1224,0.598963,155.593,26.8574,0.00665145,309.731,-88.9426,29.8742,0.674396
103,150.51,25.0346,0.00532844,298.321,-90.0139,30,0.653287,160.567,26.9108,0.00794088,318.497,-87.7749,30,0.676772,155.444,25.8161,0.00590542,310.065,-91.9516,28.1308,0.621723,157.963,28.1239,0.00945053,328.088,-86.7105,30,0.703144,151.561,24.8529,0.00543986,290.576,-91.0714,25.8664,0.600995,156.805,26.9533,0.00671633,309.77,-89.271,30,0.673263
104,150.176,24.9412,0.00529978,300.219,-89.8044,30,0.652844,160.197,26.9657,0.00795795,320.164,-87.9369,30,0.681257,155.143,25.8739,0.00555959,310.417,-91.8418,28.007,0.617268,158.333,27.832,0.00894183,328.653,-87.1893,30,0.698867,151.102,24.9591,0.00551171,289.933,-91.0703,26.1017,0.596453,156.011,26.8248,0.00657116,310.295,-88.9604,30,0.670579
105,150.92,24.8195,0.00459801,298.176,-90.1888,30,0.651456,159.091,27.1784,0.00784217,319.186,-88.2537,30,0.676269,154.247,26.0074,0.00574585,309.433,-91.7063,28.0553,0.62449,157.285,27.9529,0.00905473,328.307,-87.2975,30,0.701418,151.822,24.9959,0.00541544,288.096,-91.0988,25.9031,0.595984,156.913,27.0397,0.00722866,309.261,-89.0641,29.9211,0.66597
106,149.358,25.119,0.00517755,300.188,-90.0149,30,0.645727,159.561,26.94,0.00778243,321.97,-88.1556,30,0.683306,154.449,25.9597,0.00590967,311.913,-92.1915,28.0897,0.618342,158.462,27.968,0.00907836,331.33,-86.8175,30,0.695596,152.384,24.856,0.00541582,290.194,-91.0584,26.0059,0.604965,155.27,27.0702,0.006896,308.532,-89.2048,30,0.673796
107,150.814,25.1966,0.00470832,299.422,-89.8985,29.9951,0.649184,159.716,27.0375,0.00757559,318.646,-88.017,30,0.680703,154.42,26.0969,0.0055252,309.419,-91.8319,28.0192,0.617612,158.39,28.027,0.00929624,330.94,-86.9339,30,0.696332,151.523,24.9676,0.0055993,290.055,-91.1271,25.8519,0.599962,155.571,27.0938,0.00652395,310.339,-88.7351,29.9023,0.669716
108,149.183,25.0503,0.00505053,299.629,-89.9872,30,0.646963,159.045,27.1447,0.00757712,321.563,-87.9418,30,0.679297,155.5,26.1652,0.00607212,308.723,-92.1387,27.9096,0.617469,157.613,28.0221,0.00908799,329.706,-86.9307,30,0.695878,151.344,25.0072,0.00521399,289.133,-91.0598,26.0936,0.595139,156.299,27.0676,0.00729866,311.731,-89.2879,29.8961,0.673862
109,149.917,25.0258,0.00516303,300.716,-89.741,30,0.652202,159.574,27.1519,0.00704922,318.924,-87.7616,30,0.677207,154.276,26.1436,0.00600006,310.7,-92.1566,28.0774,0.6226,157.625,27.9643,0.00870969,331.906,-86.9126,30,0.698034,152.564,25.1063,0.00569166,291.863,-91.0639,25.8892,0.601717,156.459,27.03,0.00670682,310.018,-89.1127,29.9782,0.671452
110,150.49,24.8929,0.00490533,299.077,-90.1808,30,0.654093,159.74,27.1005,0.007897,321.384,-88.1903,30,0.678767,154.678,25.825,0.00598617,308.436,-92.1509,27.9451,0.623088,158.751,27.921,0.0093587,331.429,-86.8412,30,0.701903,152.89,25.073,0.00533162,290.002,-90.9126,26.0032,0.5962,155.624,27.121,0.00736142,308.549,-88.7286,29.9486,0.671623
111,150.504,25.1248,0.00544575,299.252,-89.7849,29.8895,0.65205,160.484,27.0711,0.00725231,321.492,-88.1987,30,0.682175,154.951,26.1396,0.0058834,308.673,-91.7981,28.0147,0.616892,158.441,28.0044,0.00910431,329.844,-86.8028,30,0.702094,151.211,25.1355,0.00567101,290.788,-91.0822,26.1138,0.602254,155.225,26.9631,0.00738638,308.189,-88.7232,30,0.671314
112,149.541,24.8995,0.00544206,299.193,-89.8347,29.9679,0.646393,159.021,27.0177,0.00797578,319.477,-88.0857,30,0.680205,154.881,26.152,0.00600552,310.031,-92.217,28.1448,0.6175,157.147,28.0653,0.00909537,329.661,-87.0467,30,0.696957,152.641,25.0595,0.00541897,289.832,-91.146,26.0756,0.600129,155.642,27.0384,0.00749573,309.741,-88.7476,29.9535,0.665547
113,149.408,24.9675,0.00471963,298.001,-89.751,30,0.652423,159.336,26.8481,0.0070676,320.896,-87.7427,30,0.676191,155.025,25.9395,0.00587482,310.485,-91.8688,27.8832,0.615356,158.989,27.8931,0.00855383,328.76,-87.2766,30,0.703024,151.682,24.9777,0.00567559,290.036,-90.7831,26.1098,0.595099,156.556,26.9843,0.00748884,309.933,-88.7079,30,0.667486
114,150.077,25.1969,0.00535753,298.389,-89.8762,29.9537,0.64507,159.807,26.8939,0.00781887,319.349,-87.8035,30,0.678078,154.482,25.8934,0.00556819,308.748,-91.9667,27.9374,0.619174,157.754,28.1504,0.0094053,329.972,-87.1019,30,0.704534,151.12,24.9191,0.00529807,289.282,-91.2014,26.0849,0.596225,156.27,26.8495,0.00657054,311.638,-89.1859,30,0.670446
115,149.156,25.1822,0.00474696,301.439,-90.1987,30,0.645132,160.024,27.1078,0.0079348,321.637,-87.8082,30,0.676992,154.568,25.9156,0.00587705,309.573,-91.9733,27.898,0.621912,157.335,27.9241,0.00900335,331.186,-86.8563,30,0.696558,152.094,24.835,0.00537736,289.654,-91.2761,25.9322,0.604556,156.907,26.9409,0.0065431,308.716,-89.0647,30,0.666412
116,150.527,24.8435,0.00548126,299.526,-89.8349,29.9528,0.651277,159.384,26.8584,0.00793806,321.671,-87.7675,30,0.683083,154.138,25.9339,0.0058137,310.543,-92.0864,27.8946,0.620965,158.629,27.9528,0.00863227,328.787,-87.1575,30,0.701428,152.202,25.0784,0.0053625,291.296,-91.1775,25.9907,0.603009,155.36,26.8439,0.00738368,309.372,-88.8897,29.8576,0.6719
117,149.632,24.8223,0.00510981,298.963,-90.0679,29.8742,0.646472,159.596,26.8359,0.00791083,318.024,-88.0097,30,0.678077,155.852,25.8647,0.00646583,308.823,-91.8551,28.014,0.623845,158.108,28.0138,0.00869546,328.665,-86.7501,30,0.698721,152.52,24.9355,0.00595206,290.952,-90.9415,26.1143,0.595496,155.514,26.986,0.00672698,310.976,-88.7485,29.9771,0.668421
118,150.923,24.9779,0.00498905,299.407,-89.7543,30,0.652622,160.624,26.9367,0.00743369,321.394,-88.082,30,0.68441,155.246,26.0967,0.0063051,311.38,-92.063,27.8654,0.619019,158.348,27.9801,0.00924896,329.428,-86.9192,30,0.702494,152.091,24.8816,0.00529191,290.994,-91.0104,25.9148,0.604673,156.43,27.1829,0.00692711,309.9,-88.7612,30,0.672073
119,149.504,24.9787,0.00462345,298.824,-90.2994,29.8618,0.654773,159.485,27.0653,0.0078391,320.203,-88.2081,30,0.681003,155.463,26.1079,0.00647541,310.294,-92.095,28.0445,0.615684,158.795,27.8478,0.00882784,331.263,-86.9416,30,0.699734,152.709,24.936,0.00586965,288.353,-90.8339,26.1043,0.596818,155.861,26.8662,0.0072066,310.141,-88.9188,29.9089,0.667117
120,149.083,24.9288,0.00505974,301.432,-89.8998,29.9806,0.654531,160.438,27.1721,0.00752759,319.036,-88.2683,30,0.676213,154.606,26.013,0.00606442,310.402,-92.2002,27.9639,0.621172,158.94,28.0911,0.0094226,331.049,-86.945,30,0.701667,152.247,25.041,0.00548979,290.115,-91.0993,26.0058,0.596976,156.61,26.8743,0.00658497,309.745,-88.905,29.9813,0.667768
121,150.116,24.9388,0.00543287,301.691,-89.9986,29.9484,0.652371,159.073,26.9899,0.00733632,321.682,-88.2928,30,0.682407,154.97,25.8342,0.00647246,310.072,-91.9315,27.921,0.619835,157.858,27.83,0.00860616,331.35,-87.1561,30,0.700049,152.537,24.8248,0.00557681,288.477,-91.2781,25.8658,0.603342,155.236,26.8181,0.0069379,311.376,-89.1426,29.9765,0.665399
122,149.898,25.031,0.00507091,299.33,-90.1107,29.882,0.648668,111.151,54.1335,0.0304886,385.944,-87.781,16.0143,1,154.57,26.0523,0.00595565,309.928,-91.8453,27.9346,0.61818,158.849,27.8225,0.00898563,331.651,-86.9338,30,0.697497,151.687,25.1408,0.00555922,290.059,-91.2403,25.8548,0.604637,155.754,27.0413,0.00657972,310.732,-88.7405,30,0.666261
123,150.163,25.1065,0.00490642,301.519,-89.9108,30,0.651235,111.215,53.9507,0.0297242,385.699,-87.8438,16.037,1,154.368,26.1026,0.00597416,308.903,-91.93,27.8621,0.618262,157.937,27.8592,0.00948465,328.836,-87.2218,30,0.702691,151.851,25.0262,0.00502101,288.138,-91.0325,26.095,0.603852,155.173,27.0153,0.00741323,309.552,-88.8023,29.8901,0.674354
124,150.503,25.1765,0.00517662,299.454,-89.7371,29.9327,0.648322,112.354,54.133,0.0304518,382.883,-87.8212,16.0557,1,154.774,25.9131,0.00580449,311.932,-91.9143,28.0653,0.624766,157.754,28.1207,0.00893453,331.478,-87.1916,30,0.697188,151.652,25.1025,0.00539376,290.433,-91.0333,26.0727,0.597283,155.117,26.92,0.00697431,308.672,-89.0871,29.97,0.665574
125,150.167,25.1537,0.00465174,300.391,-89.9012,29.9758,0.652011,111.774,54.0287,0.0295297,384.831,-87.9032,15.8456,1,155.958,25.9683,0.00600195,311.64,-91.8696,28.0246,0.622978,158.729,27.9828,0.00897511,329.544,-86.72,30,0.695832,152.726,24.9922,0.00506875,290.199,-91.0497,26.1133,0.59704,156.653,27.0231,0.00655461,311.887,-88.9924,29.9373,0.669694
126,150.716,24.922,0.00469268,298.516,-90.1213,30,0.649716,111.407,53.8933,0.0298551,385.823,-88.0942,16.1305,1,154.358,26.1565,0.00596036,310.839,-91.7098,27.8651,0.615967,158.441,27.9127,0.0086843,328.157,-87.2869,30,0.696344,151.935,25.0424,0.00542835,288.108,-90.8299,25.8532,0.602619,156.787,26.9731,0.00703554,309.908,-89.0665,30,0.673939
127,149.672,25.046,0.00542691,301.848,-89.9946,29.9858,0.647787,112.87,53.884,0.0301022,383.194,-88.1326,15.9556,1,154.11,26.0314,0.00558257,308.618,-92.0363,28.0031,0.617588,157.633,27.8348,0.00880322,331.866,-86.7332,30,0.700709,152.819,24.8025,0.00581068,291.793,-91.2452,25.8984,0.604607,156.075,26.8057,0.00675763,309.8,-88.8843,30,0.674954
128,149.575,25.0153,0.00503332,299.623,-90.1985,30,0.653533,111.949,54.0681,0.0297496,384.239,-87.883,15.9886,1,155.223,25.9484,0.00627215,308.682,-92.0693,27.9541,0.619318,158.564,27.9937,0.00929401,330.306,-87.0948,30,0.697383,151.449,25.0018,0.00526085,288.036,-90.911,26.0033,0.599455,156.934,27.0285,0.00736343,308.558,-88.9585,30,0.670831
